rmonth,record_date,new_cases,avg_avg_speed,norm_new_cases,norm_min_avg_speed
202010,2020-10-18,480.0,66.5979785128649,0.10494097070397901,0.7913912478647964
202010,2020-10-19,550.0,65.68979802798998,0.12024486226497595,0.6427495044612693
202010,2020-10-20,426.0,65.68846877650536,0.09313511149978138,0.6425319460999235
202010,2020-10-21,404.0,65.60523218829556,0.08832531700918234,0.6289086280562968
202010,2020-10-22,371.0,65.60553125883533,0.08111062527328378,0.6289575768799855
202010,2020-10-23,525.0,65.005778201866,0.11477918670747704,0.5307960974337553
202010,2020-10-24,585.0,66.59616553576477,0.12789680804547443,0.7910945182153467
202010,2020-10-25,406.0,66.68184946635573,0.08876257105378224,0.8051183923646148
202010,2020-10-26,489.0,65.44273616412198,0.10690861390467862,0.6023129317915517
202010,2020-10-27,471.0,65.43435247031435,0.10297332750327941,0.600940774071273
202010,2020-10-28,511.0,65.40636176491454,0.11171840839527766,0.59635954014364
202010,2020-10-29,517.0,65.19473953915768,0.11303017052907739,0.56172336693434
202010,2020-10-30,690.0,64.63083783927037,0.15085264538696982,0.4694296729215177
202010,2020-10-31,564.0,66.86987295024001,0.12330564057717534,0.8358921635596802
202011,2020-11-01,456.0,66.54371774022509,0.09969392216878006,0.7825103965605381
202011,2020-11-02,488.0,65.28536233036424,0.10668998688237866,0.5765555835491812
202011,2020-11-03,509.0,65.443307799689,0.11128115435067774,0.6024064912862638
202011,2020-11-04,612.0,65.43226957873942,0.13379973764757325,0.6005998675662619
202011,2020-11-05,770.0,65.52131529191453,0.16834280717096634,0.6151739640915598
202011,2020-11-06,719.0,64.77982577042728,0.15719282903366857,0.4938145019308064
202011,2020-11-07,787.0,65.90603221303364,0.1720594665500656,0.6781405162520119
202011,2020-11-08,688.0,66.33245820964143,0.15041539134236992,0.747933585607712
202011,2020-11-09,680.0,65.52073482117615,0.14866637516397027,0.6150789585458724
202011,2020-11-10,491.0,65.27730288733423,0.10734586794927853,0.5752364958977806
202011,2020-11-11,319.0,65.88123144614046,0.06974202011368605,0.6740813790098652
202011,2020-11-12,1551.0,64.99712856940934,0.3390905115872322,0.5293804135806348
202011,2020-11-13,1097.0,64.79924415111695,0.23983384346305203,0.4969927049508633
202011,2020-11-14,1059.0,66.56862763288058,0.2315260166156537,0.7865873943973901
202011,2020-11-15,1394.0,66.9202104537749,0.30476606908613907,0.8441308940858464
202011,2020-11-16,1093.0,65.58305546720457,0.23895933537385222,0.625278967938251
202011,2020-11-17,1001.0,65.25013076053105,0.21884564932225622,0.5707892385879489
202011,2020-11-18,1288.0,64.90225826972,0.2815916047223437,0.5138530079846185
202011,2020-11-19,1325.0,65.01466461690697,0.28968080454744205,0.5322505354516346
202011,2020-11-20,1539.0,64.89043769437382,0.3364669873196327,0.5119183364553898
202011,2020-11-21,1890.0,66.60758499434532,0.4132050721469174,0.792963539032691
202011,2020-11-22,1231.0,66.94027910305321,0.26912986445124615,0.8474155264537105
202011,2020-11-23,1470.0,65.32395789157533,0.32138172278093574,0.582872512399337
202011,2020-11-24,1972.0,65.1696348423804,0.4311324879755138,0.5576144855404558
202011,2020-11-25,1300.0,65.13213837644885,0.28421512898994317,0.551477445425236
202011,2020-11-26,431.0,67.87254912355114,0.09422824661128115,1.0
202011,2020-11-27,2992.0,66.91249204834605,0.6541320507214692,0.8428676239998382
202011,2020-11-28,2233.0,66.97820981764154,0.48819414079580237,0.8536236399717269
202011,2020-11-29,1476.0,66.94744133446407,0.3226934849147355,0.8485877676340705
202011,2020-11-30,1309.0,65.44944294246586,0.28618277219064275,0.6034106290469525
202012,2020-12-01,1850.0,65.28645612454092,0.4044599912549191,0.5767346046535261
202012,2020-12-02,2144.0,65.22235386627068,0.46873633581110624,0.5662429990926514
202012,2020-12-03,2126.0,63.733907177693936,0.464801049409707,0.32262918615796204
