usdid,fwdir,latitude,longitude,abs_pm
6922,87S,37.301549,-121.876898,3.3799399507896752
6923,87S,37.301604999999995,-121.876943,3.3845320959551133
6924,87S,37.303734999999996,-121.878651,3.5590901896579505
6925,87S,37.30384,-121.878735,3.5676893062562343
6926,87S,37.30425999999999,-121.879055,3.6016217612176082
6927,87S,37.307749,-121.881764,3.8849560860166252
6928,87S,37.30992599999999,-121.88347300000001,4.062285653927574
6929,87S,37.310027999999996,-121.88354900000002,4.070477790478273
6930,87S,37.31148199999999,-121.884744,4.1904990885519595
6931,87S,37.312013,-121.885187,4.234529714901317
6932,87S,37.312722,-121.88578,4.2933655746212604
6933,87S,37.31296499999999,-121.88599,4.313738732301404
6934,87S,37.313145999999996,-121.886147,4.3289318705773985
6935,87S,37.315242999999995,-121.88820300000002,4.512663455439814
6936,87S,37.31594799999999,-121.888773,4.570575422421982
6937,87S,37.31627499999999,-121.889008,4.596598870152007
6938,87S,37.31668599999999,-121.889249,4.627932313634082
6939,87S,37.31733899999999,-121.88957400000001,4.676456095410851
6940,87S,37.317699999999995,-121.889716,4.702590766697733
6941,87S,37.318408999999996,-121.889936,4.753047476616435
6942,87S,37.31858799999999,-121.88997700000002,4.765618698237274
6943,87S,37.31989399999999,-121.89032900000001,4.857904197365154
6944,87S,37.32013299999999,-121.89038500000001,4.874701740234142
6945,87S,37.32041799999999,-121.890478,4.8950455824393835
6946,87S,37.320721999999996,-121.890583,4.916827910287661
6947,87S,37.321135999999996,-121.890763,4.947094145919926
6948,87S,37.321576,-121.890987,4.979892175543066
6949,87S,37.32213999999999,-121.891312,5.02275757192752
6950,87S,37.322376999999996,-121.891464,5.041139519379175
6951,87S,37.32266899999999,-121.89165100000001,5.063780460447192
6952,87S,37.323153999999995,-121.891971,5.101623296764113
6953,87S,37.32347399999999,-121.892163,5.126120974473658
6954,87S,37.323541999999996,-121.892204,5.131331470084615
6955,87S,37.32374,-121.892324,5.146517905332292
6956,87S,37.32392699999999,-121.892458,5.161388862781103
6957,87S,37.32408499999999,-121.89257100000002,5.173947662026891
6958,87S,37.324532999999995,-121.892891,5.209546389451664
6959,87S,37.32479599999999,-121.893064,5.230053841155601
6960,87S,37.324812,-121.893074,5.231288343904603
6961,87S,37.324847999999996,-121.893098,5.2341036230002524
6962,87S,37.324899999999985,-121.893133,5.2381787472237376
6963,87S,37.325136,-121.893289,5.256600255958346
6964,87S,37.325839999999985,-121.89375400000002,5.311543382456798
6965,87S,37.32625099999999,-121.894009,5.343208853058075
6966,87S,37.32759699999999,-121.894889,5.448025690502064
6967,87S,37.32770599999999,-121.894991,5.457413127012149
6968,87S,37.32782999999999,-121.895083,5.467360617023177
6969,87S,37.327863,-121.895107,5.469994523263768
6970,87S,37.328604999999996,-121.89559500000001,5.527849328175427
6971,87S,37.328990999999995,-121.89584800000002,5.557924253719932
6972,87S,37.329212999999996,-121.89595200000001,5.574292640156668
6973,87S,37.330306,-121.896467,5.654938039247564
6974,87S,37.330759,-121.896595,5.687017588015949
6975,87S,37.33092599999999,-121.896635,5.6987635779763455
6976,87S,37.331443,-121.89675700000001,5.735108207076551
6977,87S,37.332094999999995,-121.896874,5.780613323189007
6978,87S,37.33258099999999,-121.896966,5.814570933147901
6979,87S,37.33294,-121.897033,5.839647057126085
6980,87S,37.33308699999999,-121.897061,5.849919601614045
6981,87S,37.33404099999999,-121.897208,5.916327506123935
6982,87S,37.334527,-121.89729500000001,5.950245300713857
6983,87S,37.335304,-121.897434,6.004471172634282
6984,87S,37.33571899999999,-121.897474,6.033228980226294
6985,87S,37.33612999999999,-121.897553,6.0619560529988705
6986,87S,37.33678499999999,-121.897723,6.1081657257209825
6987,87S,37.337033999999996,-121.897807,6.125978072992331
6988,87S,37.337398,-121.897963,6.152548031344229
6989,87S,37.337917999999995,-121.89822,6.19115089250317
6990,87S,37.338339999999995,-121.89850500000001,6.2242457491712875
6991,87S,37.33899999999999,-121.89896200000001,6.276301007355225
6992,87S,37.33941699999999,-121.899258,6.309384566806462
6993,87S,37.339787,-121.899491,6.337974237600084
6994,87S,37.340008999999995,-121.899642,6.355412147321699
6995,87S,37.34053699999999,-121.900013,6.39720001099259
6996,87S,37.34102399999999,-121.900361,6.435899541207485
6997,87S,37.341747999999995,-121.900834,6.492268472093019
6998,87S,37.341855999999986,-121.900899,6.500540797073734
6999,87S,37.343503999999996,-121.901874,6.6263733002660805
7000,87S,37.3438,-121.901998,6.647929343229042
7001,87S,37.34403499999999,-121.90213,6.665711667793616
7002,87S,37.344864,-121.902616,6.728905585026448
7003,87S,37.34526999999999,-121.902913,6.76135634538156
7004,87S,37.345829999999985,-121.903455,6.8101766442790845
7005,87S,37.34670299999999,-121.904404,6.889898133420167
7006,87S,37.346782999999995,-121.904535,6.898971642697727
7007,87S,37.346858999999995,-121.904646,6.907018197150872
7008,87S,37.347346,-121.90565600000001,6.971901839519739
7009,87S,37.347395999999996,-121.90576800000001,6.978957336019421
7010,87S,37.347719999999995,-121.906488,7.024401271506752
7011,87S,37.348183999999996,-121.907249,7.077079377520525
7012,87S,37.34858599999999,-121.907775,7.117156673695335
7013,87S,37.349146999999995,-121.90835700000001,7.167399424039266
7014,87S,37.349658999999996,-121.908835,7.211453323246265
7015,87S,37.350039999999986,-121.909125,7.242221742995667
7016,87S,37.35038399999999,-121.909341,7.268786258475223
7017,87S,37.350673,-121.90950600000001,7.290714571427091
7018,87S,37.35138599999999,-121.909859,7.343656102741503
7019,87S,37.352536,-121.910483,7.430189748755409
7020,87S,37.353318,-121.910933,7.489605233776273
7021,87S,37.35401699999999,-121.9114,7.54428970549505
7022,87S,37.354162999999986,-121.911488,7.555475396830731
7023,87S,37.35643499999999,-121.913143,7.736871752493755
7024,87S,37.36075199999999,-121.91633,8.08270837174191
7025,87S,37.36112899999999,-121.916605,8.112817944722131
7026,87S,37.364229,-121.918938,8.362400768266115
7027,87S,37.36433999999999,-121.91902100000001,8.371322306854985
7028,87S,37.36441399999999,-121.91907700000002,8.377288783990513
7029,87S,37.364475999999996,-121.919124,8.382290019468694
7030,87S,37.364997999999986,-121.919648,8.428429177553662
7031,87S,37.365097999999996,-121.919748,8.437254976006006
7032,87S,37.36564299999999,-121.92034100000001,8.48703832700803
7033,87S,37.366113999999996,-121.920911,8.532191241020238
7034,87S,37.366455999999985,-121.921415,8.56858292136945
7035,87S,37.36701699999999,-121.922341,8.632521309630734
7036,87S,37.367858999999996,-121.92376900000001,8.730160717835718
7037,87S,37.368045999999985,-121.924086,8.751838994272793
7038,87S,37.368739999999995,-121.925187,8.829004041674281
7039,87S,37.36927699999999,-121.92592700000002,8.884029497911007
7040,87S,37.36965099999999,-121.92631700000001,8.917590914392171
7041,87S,37.370114,-121.92666700000001,8.954910278820071
7042,87S,37.370633999999995,-121.926951,8.994077224184556
7043,87S,37.372268999999996,-121.92752000000002,9.111285744460597
7044,87S,37.372455999999985,-121.92758500000001,9.1246900881548
7045,87S,37.37265699999999,-121.92769300000002,9.139790967701659
7046,87S,37.372813,-121.927829,9.152903638868736
7047,87S,37.373204,-121.928252,9.188530843258638
7048,87S,37.373568999999996,-121.92883700000002,9.229369307257418
7049,87S,37.373846,-121.929537,9.272306364542041
7050,87S,37.37417899999999,-121.93067500000001,9.338892796255768
7051,87S,37.374387999999996,-121.931459,9.384297850108902
7052,87S,37.374559999999995,-121.931725,9.403127288885345
7053,87N,37.25532299999999,-121.858785,0.0
7054,87N,37.255504999999985,-121.858799,0.012598532787799713
7055,87N,37.255604999999996,-121.858807,0.019521858201324127
7056,87N,37.25568599999999,-121.858807,0.02511841745592807
7057,87N,37.25614699999999,-121.858812,0.05697162673837639
7058,87N,37.256485999999995,-121.858796,0.08041078509325505
7059,87N,37.256679999999996,-121.858767,0.09390943178208098
7060,87N,37.256858,-121.858729,0.10638432314886678
7061,87N,37.257063999999986,-121.85866800000001,0.1210075234742824
7062,87N,37.257304999999995,-121.85859,0.13820263011511424
7063,87N,37.257576,-121.858492,0.15768707943809399
7064,87N,37.25791999999999,-121.858394,0.18205852184291035
7065,87N,37.258245999999986,-121.858339,0.2047851097763616
7066,87N,37.258642,-121.858329,0.23215159197346627
7067,87N,37.259859999999996,-121.858405,0.31641097542749436
7068,87N,37.262679999999996,-121.8586,0.5115489960912638
7069,87N,37.26298599999999,-121.858644,0.532829545754061
7070,87N,37.26353999999999,-121.85866000000001,0.5711173574017124
7071,87N,37.26462999999999,-121.858709,0.6464772642600424
7072,87N,37.265392999999996,-121.858811,0.6994929886614389
7073,87N,37.265768,-121.858863,0.7255602798492261
7074,87N,37.26587099999999,-121.858884,0.7327699650188129
7075,87N,37.26597199999999,-121.858904,0.7398345134884197
7076,87N,37.26605399999999,-121.858919,0.745559888223355
7077,87N,37.266776,-121.85905000000001,0.7959626418406257
7078,87N,37.266816999999996,-121.85905000000001,0.7987954681296947
7079,87N,37.26733699999999,-121.859213,0.8358250421498347
7080,87N,37.26808499999999,-121.85944,0.8889927215401522
7081,87N,37.26858899999999,-121.859676,0.926154967598495
7082,87N,37.269117,-121.85998500000001,0.9663986300807543
7083,87N,37.269573,-121.86031,1.0026201196233675
7084,87N,37.269718999999995,-121.86043200000002,1.0147345005492556
7085,87N,37.26973799999999,-121.86044700000001,1.0162848562939413
7086,87N,37.27034499999999,-121.860912,1.0654033786265769
7087,87N,37.271173999999995,-121.861554,1.132685239409087
7088,87N,37.271898,-121.86200900000001,1.1886156779833705
7089,87N,37.27241999999999,-121.862261,1.2272522350821369
7090,87N,37.272967,-121.86250600000001,1.2673751204234618
7091,87N,37.27357899999999,-121.862702,1.3110118119551626
7092,87N,37.27445,-121.86293900000001,1.3725866438187002
7093,87N,37.27466499999999,-121.862987,1.3876743077940417
7094,87N,37.275625999999995,-121.863183,1.4549417551706079
7095,87N,37.276026,-121.863264,1.4829355807764528
7096,87N,37.27653099999999,-121.86340300000002,1.518654798999451
7097,87N,37.276955,-121.863534,1.5488227055662263
7098,87N,37.277582999999986,-121.86376200000001,1.593987665267273
7099,87N,37.278090999999996,-121.864035,1.6321614678001124
7100,87N,37.27927199999999,-121.864527,1.7181270199552487
7101,87N,37.279804999999996,-121.864749,1.7569235090610067
7102,87N,37.28184199999999,-121.865661,1.9063304810693102
7103,87N,37.28195399999999,-121.865716,1.9146386695791981
7104,87N,37.28222699999999,-121.86585000000001,1.934888622011348
7105,87N,37.282751999999995,-121.866138,1.9744673732651286
7106,87N,37.283356999999995,-121.866511,2.021027377169273
7107,87N,37.284197999999996,-121.867155,2.08907044779638
7108,87N,37.286068,-121.86854300000002,2.2391232162928496
7109,87N,37.286415999999996,-121.868794,2.2668454206465745
7110,87N,37.28703699999999,-121.869259,2.316789511059414
7111,87N,37.28714399999999,-121.86933400000001,2.3252543875050087
7112,87N,37.288354999999996,-121.870136,2.419830478376638
7113,87N,37.288997999999985,-121.870479,2.4680929007787933
7114,87N,37.28945499999999,-121.870722,2.5023777166563534
7115,87N,37.289684,-121.870821,2.519109800019059
7116,87N,37.289856,-121.870895,2.5316707374067877
7117,87N,37.290966999999995,-121.871361,2.61259455376965
7118,87N,37.291136,-121.871433,2.6249238120931997
7119,87N,37.291643,-121.87163,2.6615896612929
7120,87N,37.29290499999999,-121.872121,2.7528667832569726
7121,87N,37.294268999999986,-121.872682,2.852026620591988
7122,87N,37.29453399999999,-121.872791,2.8712916626814904
7123,87N,37.29463299999999,-121.87283200000002,2.878493578111555
7124,87N,37.294678999999995,-121.87285000000001,2.8818223057585297
7125,87N,37.29471499999999,-121.872864,2.8844259802022187
7126,87N,37.295021999999996,-121.872983,2.9066232246778947
7127,87N,37.29521499999999,-121.873058,2.920580903642213
7128,87N,37.297050999999996,-121.873771,3.0533518446369765
7129,87N,37.297913,-121.87415400000002,3.1165211240983606
7130,87N,37.29848299999999,-121.87441100000001,3.158360903624683
7131,87N,37.298656,-121.87448400000001,3.1709694797779973
7132,87N,37.299143,-121.874729,3.2072123771594314
7133,87N,37.299481,-121.87492800000001,3.2330003071031252
7134,87N,37.299845999999995,-121.875151,3.26104000075332
7135,87N,37.30027599999999,-121.875454,3.295099199156595
7136,87N,37.30079899999999,-121.87584600000001,3.3371703289191745
7137,87N,37.301612999999996,-121.876523,3.4046065188344286
7138,87N,37.301771999999985,-121.87662800000001,3.4170158537566384
7139,87N,37.30187399999999,-121.8767,3.4250983441649865
7140,87N,37.302759,-121.877413,3.4977249245244724
7141,87N,37.303927,-121.8783,3.592007060517113
7142,87N,37.30434199999999,-121.878612,3.6254167639315176
7143,87N,37.304634,-121.87884700000001,3.6493718287190537
7144,87N,37.30718699999999,-121.880902,3.8588240733519923
7145,87N,37.307788999999985,-121.88137300000001,3.9078147076143637
7146,87N,37.30811099999999,-121.881652,3.934834496660069
7147,87N,37.308310999999996,-121.88182300000001,3.95154580275211
7148,87N,37.310052999999996,-121.883153,4.092360841687777
7149,87N,37.310083999999996,-121.883177,4.094876239710548
7150,87N,37.31015599999999,-121.883232,4.100697178401479
7151,87N,37.31136899999999,-121.884151,4.198547467874191
7152,87N,37.312435,-121.885065,4.287696839773923
7153,87N,37.31269799999999,-121.88529100000001,4.309706937750592
7154,87N,37.31317899999999,-121.885739,4.351065995501509
7155,87N,37.314426999999995,-121.88695500000001,4.460155178403723
7156,87N,37.31541399999999,-121.887901,4.545904072179128
7157,87N,37.316186,-121.888546,4.609945976183711
7158,87N,37.31660099999999,-121.888848,4.643075611237362
7159,87N,37.31714199999999,-121.889166,4.6843377682821945
7160,87N,37.317569999999996,-121.889382,4.716202697487117
7161,87N,37.317927999999995,-121.88950900000002,4.741903673662232
7162,87N,37.318221,-121.88959500000001,4.762692243685092
7163,87N,37.318607,-121.889708,4.790075522934927
7164,87N,37.319884,-121.890043,4.880207391442531
7165,87N,37.32017499999999,-121.890109,4.900637986314705
7166,87N,37.32050699999999,-121.890194,4.924047610913682
7167,87N,37.32080899999999,-121.890298,4.945682138277228
7168,87N,37.32128199999999,-121.890518,4.980527259823323
7169,87N,37.321974999999995,-121.89086300000001,5.032024831729283
7170,87N,37.32199099999999,-121.89087300000001,5.0332593436582
7171,87N,37.32272199999999,-121.891359,5.090391283708833
7172,87N,37.323163,-121.891664,5.125165842078391
7173,87N,37.323575999999996,-121.891915,5.156859264959393
7174,87N,37.323613,-121.89194,5.159761380433255
7175,87N,37.32368799999999,-121.891991,5.165652501284644
7176,87N,37.323771,-121.89204800000002,5.172186698439698
7177,87N,37.323983999999996,-121.892176,5.188497677613591
7178,87N,37.324148,-121.892282,5.201238108837725
7179,87N,37.324771999999996,-121.892687,5.24975618214818
7180,87N,37.325172999999985,-121.89295100000001,5.2810298852627815
7181,87N,37.325838999999995,-121.89335400000002,5.332096122196803
7182,87N,37.32622099999999,-121.893625,5.36239995970116
7183,87N,37.326377,-121.89374500000001,5.375035092536066
7184,87N,37.32688699999999,-121.894093,5.415125756465102
7185,87N,37.327491999999985,-121.894518,5.46300687618253
7186,87N,37.327753,-121.89468200000002,5.483165994179858
7187,87N,37.32783899999999,-121.894736,5.489807518499848
7188,87N,37.327967,-121.89482,5.499783208871179
7189,87N,37.32910799999999,-121.895604,5.589618524232761
7190,87N,37.329254999999996,-121.895685,5.600707396779456
7191,87N,37.329321,-121.895724,5.605745861691418
7192,87N,37.329973999999986,-121.89611,5.655599271493908
7193,87N,37.330843,-121.89639500000001,5.71764941711002
7194,87N,37.330913999999986,-121.896418,5.722715171089438
7195,87N,37.331006999999985,-121.896438,5.729234119011683
7196,87N,37.331044999999996,-121.896446,5.73189619824728
7197,87N,37.33126399999999,-121.896493,5.747246372789573
7198,87N,37.332681,-121.89676800000001,5.846310446352894
7199,87N,37.33305599999999,-121.896829,5.872436267562132
7200,87N,37.33318599999999,-121.89685,5.881492188388036
7201,87N,37.334136,-121.897045,5.947999307769502
7202,87N,37.334400999999986,-121.897092,5.966490201087218
7203,87N,37.334949,-121.89716700000001,6.00457686393411
7204,87N,37.33531899999999,-121.89722300000001,6.030325836777943
7205,87N,37.335608,-121.89727200000002,6.050474434241399
7206,87N,37.33687799999999,-121.89750300000001,6.1391358191934975
7207,87N,37.337022999999995,-121.897529,6.14925565343047
7208,87N,37.337136,-121.897581,6.157569376236343
7209,87N,37.337472999999996,-121.897727,6.182196461885667
7210,87N,37.337810999999995,-121.897874,6.2069067705671905
7211,87N,37.338461999999986,-121.89824,6.256175661540303
7212,87N,37.339323,-121.89881700000001,6.323582325526969
7213,87N,37.33954899999999,-121.89897500000001,6.341447473430594
7214,87N,37.339887999999995,-121.89921100000001,6.368218526589579
7215,87N,37.34012599999999,-121.89937300000001,6.3869162776162085
7216,87N,37.340644999999995,-121.89974300000002,6.428135253195913
7217,87N,37.34111099999999,-121.900094,6.465664450289269
7218,87N,37.341837999999996,-121.90061200000001,6.523394858093177
7219,87N,37.34187899999999,-121.900642,6.526672144790978
7220,87N,37.34197799999999,-121.90069400000002,6.534084838991871
7221,87N,37.342598999999986,-121.901106,6.582594575900334
7222,87N,37.343125,-121.901401,6.622386616393425
7223,87N,37.343558,-121.901644,6.655146678043535
7224,87N,37.34416999999999,-121.90194300000002,6.700509431143502
7225,87N,37.34440599999999,-121.90206,6.718036256572002
7226,87N,37.344916999999995,-121.90236800000001,6.757187094271458
7227,87N,37.34517999999999,-121.902555,6.778060838528295
7228,87N,37.345441,-121.90279400000001,6.800366573096699
7229,87N,37.345684999999996,-121.902978,6.820022788584275
7230,87N,37.345962,-121.90322700000002,6.8435464076664205
7231,87N,37.34635,-121.903636,6.878523315455145
7232,87N,37.346648,-121.904016,6.907842352942235
7233,87N,37.346717999999996,-121.904118,6.915243808541746
7234,87N,37.34680099999999,-121.90424,6.924063850846502
7235,87N,37.34689399999999,-121.904372,6.933751904456728
7236,87N,37.34696499999999,-121.904481,6.941492099932691
7237,87N,37.34704599999999,-121.90463,6.951406869638193
7238,87N,37.347308999999996,-121.905112,6.983518103361167
7239,87N,37.347788,-121.906058,7.045123938297974
7240,87N,37.348113999999995,-121.906608,7.082806555125081
7241,87N,37.348365,-121.906994,7.1101976299181215
7242,87N,37.34849599999999,-121.907201,7.124730237611489
7243,87N,37.34874599999999,-121.90754,7.150128538067476
7244,87N,37.349098999999995,-121.90799100000001,7.184892108619663
7245,87N,37.349527999999985,-121.908475,7.224708009971055
7246,87N,37.349942999999996,-121.908835,7.259538485148443
7247,87N,37.350248,-121.909043,7.283509490880966
7248,87N,37.350484,-121.90919600000001,7.301853587297514
7249,87N,37.35124199999999,-121.90960300000002,7.358797605923926
7250,87N,37.35348799999999,-121.91080900000001,7.527526408135517
7251,87N,37.353518,-121.910827,7.529822894296463
7252,87N,37.35390199999999,-121.911066,7.559424306353189
7253,87N,37.354175999999995,-121.91124800000001,7.580832760298998
7254,87N,37.35424199999999,-121.911294,7.586046000526032
7255,87N,37.35430699999999,-121.91134000000001,7.59119891070218
7256,87N,37.35477499999999,-121.911693,7.6289012993506224
7257,87N,37.355209999999985,-121.91196,7.66234340548738
7258,87N,37.355661999999995,-121.91229000000001,7.69845165346523
7259,87N,37.356038999999996,-121.91256500000001,7.728561740202293
7260,87N,37.35781399999999,-121.913981,7.873780380640622
7261,87N,37.359802999999985,-121.915451,8.033165249338683
7262,87N,37.360521999999996,-121.915983,8.090797770711015
7263,87N,37.36082199999999,-121.9162,8.114707335442004
7264,87N,37.36108099999999,-121.916387,8.135339849297855
7265,87N,37.361204,-121.916478,8.145198794319441
7266,87N,37.362504,-121.917446,8.249572092055397
7267,87N,37.36391199999999,-121.918512,8.363110655849209
7268,87N,37.364055,-121.91862300000001,8.374720018182332
7269,87N,37.364288999999985,-121.918804,8.393698818134235
7270,87N,37.36437099999999,-121.918875,8.400576424621576
7271,87N,37.36447499999999,-121.91896500000001,8.40929772080145
7272,87N,37.364547,-121.91903,8.415420535424031
7273,87N,37.36479099999999,-121.919232,8.435601400399117
7274,87N,37.36523799999999,-121.91967,8.474747127676562
7275,87N,37.365663999999995,-121.920115,8.513002855112608
7276,87N,37.36591599999999,-121.9204,8.536414325502998
7277,87N,37.36625999999999,-121.920817,8.569418645859741
7278,87N,37.36654899999999,-121.92118800000001,8.597945350831246
7279,87N,37.366861,-121.92162300000001,8.630121554038624
7280,87N,37.36725599999999,-121.922213,8.672483263877341
7281,87N,37.36764,-121.92282200000001,8.715171549789373
7282,87N,37.367961,-121.92334900000002,8.751631938253409
7283,87N,37.368266999999996,-121.923826,8.785293259559383
7284,87N,37.36827499999999,-121.923839,8.786196098845188
7285,87N,37.368321,-121.923924,8.791842979012614
7286,87N,37.368480999999996,-121.92422,8.811500073070931
7287,87N,37.368535,-121.924319,8.81809352987192
7288,87N,37.368845,-121.924892,8.856156349976269
7289,87N,37.368874999999996,-121.924938,8.85942389139237
7290,87N,37.369120999999986,-121.925321,8.886464657969938
7291,87N,37.369485999999995,-121.92580900000002,8.923262253333547
7292,87N,37.36958599999999,-121.92591900000001,8.932439566693139
7293,87N,37.37003599999999,-121.926364,8.971984446153211
7294,87N,37.370357999999996,-121.926594,8.997567218979157
7295,87N,37.370878999999995,-121.92679700000001,9.03525116179575
7296,87N,37.37133399999999,-121.926944,9.067708322595712
7297,87N,37.371749,-121.927049,9.096955952036302
7298,87N,37.371963,-121.927094,9.111946962658092
7299,87N,37.372496999999996,-121.927286,9.150319451090455
7300,87N,37.37273799999999,-121.927336,9.167195753893001
7301,87N,37.373028999999995,-121.927434,9.188009527841833
7302,87N,37.373376,-121.92763200000002,9.214334730333288
7303,87N,37.37362699999999,-121.927836,9.23498001948689
7304,87N,37.37375399999999,-121.927968,9.24636112086223
7305,87N,37.37390299999999,-121.928127,9.259859425233179
7306,87N,37.37422099999999,-121.928564,9.292394012367373
7307,87N,37.374501999999985,-121.929277,9.336092982180686
7308,87N,37.37481499999999,-121.93133,9.450873421342484
7309,87N,37.37503499999999,-121.932643,9.524551514678267
7310,880S,37.321882999999985,-121.940696,0.33
7311,880S,37.322942999999995,-121.940798,0.40345304428743994
7312,880S,37.32318,-121.94082000000002,0.4198727172314892
7313,880S,37.323305999999995,-121.94083100000002,0.42859943077220686
7314,880S,37.32467499999999,-121.940927,0.5233351457566059
7315,880S,37.32502699999999,-121.940931,0.5476569888299467
7316,880S,37.32619199999999,-121.940944,0.6281538803916957
7317,880S,37.326800999999996,-121.940932,0.6702368797881257
7318,880S,37.32717999999999,-121.940915,0.6964399016298826
7319,880S,37.328901999999985,-121.940911,0.8154188087624756
7320,880S,37.329423999999996,-121.94089400000001,0.8514976153225775
7321,880S,37.330111999999986,-121.940718,0.9000073003788094
7322,880S,37.33024499999999,-121.940675,0.9094955189642657
7323,880S,37.330549999999995,-121.940572,0.9313155271410196
7324,880S,37.331247999999995,-121.940181,0.984110433905574
7325,880S,37.33177899999999,-121.939801,1.0263228683750265
7326,880S,37.332371999999985,-121.93923,1.0779252022280321
7327,880S,37.33313799999999,-121.938235,1.154011866047551
7328,880S,37.333635,-121.937611,1.2025338211359895
7329,880S,37.333864999999996,-121.937296,1.2260287054412045
7330,880S,37.334497999999996,-121.936445,1.2900484672079189
7331,880S,37.33460999999999,-121.936296,1.3013128820276336
7332,880S,37.33485199999999,-121.935974,1.3256541724691775
7333,880S,37.335088999999996,-121.935661,1.349398963166282
7334,880S,37.335354999999986,-121.935298,1.376518284199915
7335,880S,37.335827999999985,-121.934656,1.4246010058274219
7336,880S,37.33688,-121.933312,1.5282089423037895
7337,880S,37.337337999999995,-121.93272200000001,1.573506803995252
7338,880S,37.33769699999999,-121.93228200000001,1.608140730698322
7339,880S,37.33776799999999,-121.932186,1.6153433013613545
7340,880S,37.33827399999999,-121.931593,1.663129053427643
7341,880S,37.339235999999985,-121.930462,1.7541130435750152
7342,880S,37.339245999999996,-121.930451,1.7550309354096696
7343,880S,37.33978599999999,-121.92979700000001,1.8068262723925406
7344,880S,37.34025499999999,-121.929181,1.8536783149984457
7345,880S,37.340423,-121.92892300000001,1.8719976966435254
7346,880S,37.340831,-121.92837300000001,1.9133194632133013
7347,880S,37.341156999999995,-121.927927,1.9465998206531094
7348,880S,37.34236899999999,-121.926353,2.0669669574842175
7349,880S,37.34261899999999,-121.926081,2.089805676113253
7350,880S,37.342655,-121.926053,2.0927301569915664
7351,880S,37.342721999999995,-121.92599900000002,2.0982282170976974
7352,880S,37.342801,-121.92591100000001,2.1055193341478375
7353,880S,37.34290699999999,-121.925794,2.1152632631044743
7354,880S,37.34310899999999,-121.925598,2.1328901868723213
7355,880S,37.343634,-121.925106,2.1781250059430994
7356,880S,37.344097999999995,-121.924687,2.217590392773466
7357,880S,37.344501,-121.92424,2.2547144601984415
7358,880S,37.34473299999999,-121.923983,2.2760741068948493
7359,880S,37.34491899999999,-121.92373700000002,2.294722079142428
7360,880S,37.346064999999996,-121.92222,2.409669767082013
7361,880S,37.346136,-121.922119,2.417075351285021
7362,880S,37.346219,-121.922001,2.4257296811506692
7363,880S,37.346688,-121.921337,2.474517866758506
7364,880S,37.34692199999999,-121.921007,2.498806872335287
7365,880S,37.34711,-121.920741,2.518356847035755
7366,880S,37.34739299999999,-121.92034600000001,2.54756413369052
7367,880S,37.348152999999996,-121.919291,2.625764923670723
7368,880S,37.348524999999995,-121.91877,2.6642298090925873
7369,880S,37.34883599999999,-121.918338,2.6962416989298283
7370,880S,37.34888399999999,-121.918271,2.701195670617992
7371,880S,37.34892099999999,-121.91822,2.7049880791001195
7372,880S,37.34949199999999,-121.917441,2.7631880440871135
7373,880S,37.35059799999999,-121.915836,2.8798538831828253
7374,880S,37.35143899999999,-121.914677,2.966044206164627
7375,880S,37.351627,-121.914419,2.9852673677662462
7376,880S,37.35232299999999,-121.9135,3.0549830749383626
7377,880S,37.35305799999999,-121.91260900000002,3.125508084629347
7378,880S,37.35369899999999,-121.911967,3.182119051316139
7379,880S,37.354162999999986,-121.911488,3.2235907594902944
7380,880S,37.35430699999999,-121.91134000000001,3.236438472399033
7381,880S,37.35607999999999,-121.909581,3.3924505445397357
7382,880S,37.35640999999999,-121.90925400000002,3.421474765844327
7383,880S,37.356677999999995,-121.908981,3.4453007836000062
7384,880S,37.357188,-121.908453,3.490935930559241
7385,880S,37.358139,-121.907537,3.5736900891260355
7386,880S,37.35837099999999,-121.907314,3.593862814908754
7387,880S,37.358489999999996,-121.9072,3.6041972460591736
7388,880S,37.358547,-121.907141,3.609297190808622
7389,880S,37.35881899999999,-121.906858,3.6336846342926292
7390,880S,37.359065,-121.906589,3.6562044652776726
7391,880S,37.36005399999999,-121.905626,3.742612845328401
7392,880S,37.36032,-121.90533900000001,3.7668244960967443
7393,880S,37.36089799999999,-121.904718,3.819340683940546
7394,880S,37.36144699999999,-121.904173,3.8676589095474636
7395,880S,37.362346999999986,-121.90329400000002,3.946379990916622
7396,880S,37.362487,-121.90315700000001,3.95863444587969
7397,880S,37.36280599999999,-121.902896,3.984925762569937
7398,880S,37.363673999999996,-121.902236,4.055000103340451
7399,880S,37.363777999999996,-121.902163,4.063228407056105
7400,880S,37.36410699999999,-121.90198400000001,4.0879944228240515
7401,880S,37.36421099999999,-121.90192800000001,4.095810525643876
7402,880S,37.364309999999996,-121.901886,4.103029145549492
7403,880S,37.364688,-121.901728,4.130549942838517
7404,880S,37.365066999999996,-121.901606,4.157579743575607
7405,880S,37.366213999999985,-121.901333,4.238235271728108
7406,880S,37.367028999999995,-121.901253,4.294717431000149
7407,880S,37.367180999999995,-121.901248,4.3052232046937515
7408,880S,37.36729299999999,-121.901249,4.312961851827584
7409,880S,37.367871,-121.901278,4.352929530606336
7410,880S,37.36823299999999,-121.90132200000001,4.378057742035865
7411,880S,37.368500999999995,-121.901361,4.396698181666674
7412,880S,37.369194,-121.90150500000001,4.445228373245603
7413,880S,37.369893999999995,-121.901665,4.494385209542366
7414,880S,37.370945999999996,-121.901902,4.568227192396345
